,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att.1,Yds.1,Tgt,Rec,Yds.2,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
6322,Billy Bajema,SFO,WR,23.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,54.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,10.4
6323,Chris Walsh,MIN,WR,31.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,10.4
6324,Jack Dolbin,DEN,WR,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,74.0,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,10.4
6325,Limas Sweed,PIT,WR,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,64.0,10.67,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,10.4
6326,Jack Dolbin,DEN,WR,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,74.0,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,10.4
6327,Noah Brown,DAL,WR,22.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,54.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,10.4
6328,John McDaniel,CIN,WR,23.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,,2.0,79.0,39.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,79.0,0.0,10.4
6329,Mardy Gilyard,STL,WR,24.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,63.0,10.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,10.3
6330,Gene Taylor,TAM,WR,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,53.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,10.3
6331,Dwayne Bowe,CLE,WR,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,53.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,10.3
6332,Russell Shepard,TAM,WR,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,63.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,10.3
6333,Rashied Davis,DET,WR,32.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,63.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,10.3
6334,Mark Harris,SFO,WR,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,53.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,10.3
6335,Anthony Hancock,KAN,WR,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,63.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,10.3
6336,Laurent Robinson,ATL,WR,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,52.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,10.2
6337,Ken Knapczyk,CHI,WR,24.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,62.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,10.2
6338,Larry Burton,SDG,WR,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,62.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,10.2
6339,Daryl Hobbs,RAI,WR,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,52.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,10.2
6340,Mike Martin,CIN,WR,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,10.2
6341,Joey Kent,TEN,WR,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,62.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,10.2
6342,Larry Burton,SDG,WR,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,62.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,10.2
6343,Brian Baschnagel,CHI,WR,29.0,16.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,,5.0,70.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,0.0,10.2
6344,Tevin Jones,PIT,WR,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,61.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,10.1
6345,Mitchell Brookins,BUF,WR,25.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,71.0,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,10.1
6346,Tom Geredine,RAM,WR,26.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,,1.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,23.0,1.0,10.1
6347,John Floyd,SDG,WR,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,10.1
6348,Deonte Thompson,CHI,WR,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,81.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,10.1
6349,Calvin Sweeney,PIT,WR,27.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0
6350,Derek Moye,PIT,WR,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,10.0
6351,Douglas Cunningham,MIN,WR,24.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0
6352,Kevin Ogletree,NYG,WR,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0
6353,Rashad Greene,JAX,WR,26.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,60.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0
6354,Johnnie Morant,OAK,WR,25.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,70.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,10.0
6355,Brandon James,IND,WR,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,40.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0
6356,Don Westbrook,NWE,WR,27.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0
6357,Damon Hodge,DAL,WR,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0
6358,Vincent Brisby,NYJ,WR,29.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0
6359,Tony Gladney,SFO,WR,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0
6360,Douglas Cunningham,MIN,WR,24.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0
6361,Dave Davis,GNB,WR,23.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,59.0,9.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,9.9
6362,Kenny Moore,CAR,WR,24.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,59.0,9.83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,9.9
6363,Andre King,CLE,WR,31.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,49.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,9.9
6364,Rae Carruth,CAR,WR,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,59.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,9.9
6365,Jeff Janis,GNB,WR,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,79.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,9.9
6366,Aaron Cox,IND,WR,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,59.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,9.9
6367,Dick Gordon,RAM,WR,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,29.0,9.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,9.9
6368,Anthony Becht,STL,WR,31.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,39.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,9.9
6369,Naz Worthen,KAN,WR,23.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,69.0,13.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,9.9
6370,Craig Davis,SDG,WR,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,59.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,9.9
6371,John Owens,DET,WR,22.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,49.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,9.9
6372,Morris Bradshaw,OAK,WR,24.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,1.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,25.0,1.0,9.9
6373,Larry Mucker,TAM,WR,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,59.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,9.9
6374,Fred Nixon,GNB,WR,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,78.0,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,9.8
6375,Jerrel Jernigan,NYG,WR,25.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.0,9.0,6.0,40.0,6.67,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,40.0,0.0,9.8
6376,Dane Looker,STL,WR,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,38.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,9.8
6377,Jeff Campbell,DEN,WR,26.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,1.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,22.0,1.0,9.8
6378,Cortez Hankton,JAX,WR,25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,48.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,9.8
6379,Steve Schubert,CHI,WR,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,68.0,13.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,9.8
6380,Fred Hyatt,STL,WR,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,58.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,9.8
6381,Brandon Stokley,BAL,WR,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,9.8
6382,Tydus Winans,WAS,WR,23.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,77.0,19.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,9.7
6383,Bubba Garcia,KAN,WR,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,27.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,9.7
6384,Iheanyi Uwaezuoke,2TM,WR,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,67.0,22.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,9.7
6385,Bobby Duckworth,SDG,WR,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,77.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,9.7
6386,Reggie Barlow,TAM,WR,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,27.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,9.7
6387,Jimmy Redmond,JAX,WR,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,67.0,22.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,9.7
6388,Gerald Alphin,NOR,WR,26.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,57.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9.7
6389,Ray Jarvis,DET,WR,25.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,87.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,9.7
6390,Andre Caldwell,DEN,WR,29.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,47.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,9.7
6391,Sam Aiken,BUF,WR,25.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,57.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,9.7
6392,Dave Montagne,KAN,WR,23.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,47.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,9.7
6393,Josh Cribbs,NYJ,WR,30.0,6.0,0.0,2.0,3.0,38.0,0.0,13.0,55.0,2.0,2.0,6.0,3.0,0.0,0.0,38.0,0.0,3.0,55.0,0.0,13.0,6.0,0.0,9.62
6394,Bobo Wilson,TAM,WR,22.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,18.0,1.0,9.6
6395,Tre McBride,TEN,WR,23.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,8.0,1.0,9.6
6396,Jeff Webb,KAN,WR,26.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,46.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,9.6
6397,Corey Fuller,DET,WR,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,76.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,9.6
6398,Clarence Verdin,WAS,WR,24.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,,2.0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,62.0,0.0,9.6
6399,Cedrick Wilson,DAL,WR,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,46.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,9.6
6400,Wayne Coffey,NWE,WR,23.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,66.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,9.6
6401,Glenn Holt,CIN,WR,24.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,26.0,8.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,9.6
6402,Jeff Maehl,PHI,WR,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,46.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,9.6
6403,Patrick Edwards,DET,WR,25.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,46.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,9.6
6404,Derrick Williams,DET,WR,23.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,13.0,6.0,52.0,8.67,2.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,52.0,0.0,9.6
6405,Brian Baschnagel,CHI,WR,30.0,16.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,,6.0,53.0,8.83,1.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,53.0,0.0,9.58
6406,James McKnight,SEA,WR,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,9.5
6407,Jason Hill,NYJ,WR,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,15.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,9.5
6408,George Farmer,CHI,WR,26.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,45.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,9.5
6409,Vernon Turner,RAM,WR,24.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,44.0,,3.0,41.0,13.67,4.0,0.0,0.0,0.0,0.0,44.0,0.0,7.0,41.0,1.0,9.5
6410,Rico Smith,CLE,WR,24.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,55.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,9.5
6411,Danny Amendola,STL,WR,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,45.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,9.5
6412,Ace Sanders,JAX,WR,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,55.0,9.17,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,9.5
6413,Deonte Harris,NOR,WR,22.0,14.0,1.0,0.0,0.0,0.0,0.0,4.0,31.0,6.0,6.0,24.0,4.0,3.0,1.0,0.0,0.0,0.0,31.0,0.0,4.0,24.0,0.0,9.5
6414,Kenny Harrison,SFO,WR,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,65.0,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,9.5
6415,Jeff Query,CIN,WR,27.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,44.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,9.4
6416,Javin Hunter,BAL,WR,22.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,11.0,5.0,35.0,7.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,35.0,0.0,9.4
6417,Carl Bland,DET,WR,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,9.4
6418,Glenn Doughty,BAL,WR,25.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,,3.0,31.0,10.33,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,31.0,0.0,9.4
6419,Curtis Jackson,NWE,WR,27.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,44.0,8.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,9.4
6420,Steve Schubert,CHI,WR,25.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,74.0,18.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,9.4
6421,Ron Lewis,SFO,WR,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,44.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,9.4
6422,Leo Lewis,MIN,WR,25.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,,2.0,58.0,29.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,58.0,0.0,9.4
6423,Quentin McCord,ATL,WR,23.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,4.0,3.0,53.0,17.67,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,53.0,0.0,9.4
6424,Alvis Whitted,JAX,WR,24.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,6.0,2.0,61.0,30.5,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,61.0,0.0,9.4
6425,Pat Tilley,STL,WR,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,64.0,12.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,9.4
6426,Trevor Davis,GNB,WR,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,24.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,9.4
6427,Chad Williams,ARI,WR,23.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,33.0,7.0,3.0,31.0,10.33,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,31.0,0.0,9.4
6428,Jim Gustafson,MIN,WR,26.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,,4.0,55.0,13.75,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,55.0,0.0,9.3
6429,Yamon Figurs,BAL,WR,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,43.0,43.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,9.3
6430,Nate Poole,NOR,WR,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,63.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,9.3
6431,Ron Brown,RAM,WR,30.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,,3.0,52.0,17.33,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,52.0,0.0,9.3
6432,Preston Parker,NYG,WR,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,43.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,9.3
6433,Margene Adkins,DAL,WR,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,53.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,9.3
6434,Quan Cosby,CIN,WR,27.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,6.0,4.0,55.0,13.75,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,55.0,0.0,9.3
6435,Jason McAddley,ARI,WR,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,53.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,9.3
6436,Kassim Osgood,JAX,WR,31.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,42.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,9.2
6437,Bobo Wilson,TAM,WR,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,52.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,9.2
6438,J.T. Thomas,STL,WR,24.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,42.0,8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,9.2
6439,Donald Hayes,CAR,WR,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,62.0,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,9.2
6440,Billy Davis,BAL,WR,28.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,62.0,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,9.2
6441,Triandos Luke,DEN,WR,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,52.0,8.67,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,9.2
6442,Tommy Kane,SEA,WR,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,32.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,9.2
6443,Steve Schubert,CHI,WR,27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,51.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,9.1
