,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att.1,Yds.1,Tgt,Rec,Yds.2,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
7426,Olaniyi Sobomehin,NOR,RB,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7999999999999998
7427,Vickey Ray Anderson,GNB,RB,24.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,2.0,0.0,0.7000000000000002
7428,Tony Brooks-James,PIT,RB,25.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.7
7429,Brian Leonard,STL,RB,24.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.7
7430,Jim Hooks,DET,RB,25.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,-8.0,,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,4.0,5.0,0.0,0.7
7431,Brandon Jacobs,SFO,RB,30.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.7
7432,Cliff Austin,ATL,RB,24.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.7
7433,Anthony Davis,2TM,RB,26.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.7
7434,Derrick Witherspoon,PHI,RB,24.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.7
7435,Walter Holman,WAS,RB,28.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.7
7436,Stevan Ridley,ATL,RB,27.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.7
7437,Joe Banyard,JAX,RB,28.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.7
7438,Joe Burns,BUF,RB,23.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.7
7439,Daryl Richardson,PIT,RB,26.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.7
7440,Cierre Wood,BUF,RB,24.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,-6.0,0.0,0.7
7441,Damien Anderson,ARI,RB,26.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.7
7442,Harold Morrow,MIN,RB,25.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.7
7443,Tim Hall,OAK,RB,22.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.7
7444,Jack Deloplaine,PIT,RB,23.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.7
7445,Chris Hetherington,CAR,RB,27.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.7
7446,Del Thompson,KAN,RB,24.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.7
7447,David Lang,DAL,RB,27.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.7
7448,Bobby Morse,NOR,RB,26.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.7
7449,Billy Pritchett,ATL,RB,26.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.7
7450,Wayne Wilson,NOR,RB,22.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,0.0,0.0,0.6000000000000001
7451,Otis Wonsley,WAS,RB,24.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,5.0,0.0,0.6000000000000001
7452,Carl Monroe,SFO,RB,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6000000000000001
7453,Wayne Wilson,NOR,RB,22.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,0.0,0.0,0.6000000000000001
7454,Louie Giammona,PHI,RB,25.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.6
7455,Ricky Bell,SDG,RB,27.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.6
7456,Wayne Mosley,BUF,RB,22.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.6
7457,Josh Vaughan,ATL,RB,27.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-5.0,0.0,0.6
7458,Mosi Tatupu,NWE,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.6
7459,De'Lance Turner,MIA,RB,24.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.6
7460,Javarris Williams,KAN,RB,23.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.6
7461,Brock Olivo,DET,RB,25.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.6
7462,Rod Smart,PHI,RB,24.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.6
7463,Timmy Smith,DAL,RB,26.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.6
7464,Rod Smart,CAR,RB,28.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.6
7465,Travis Jervey,ATL,RB,29.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.6
7466,Warren Bankston,OAK,RB,27.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.6
7467,Perry Harrington,STL,RB,26.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.6
7468,Randall Morris,2TM,RB,27.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.6
7469,Dave Williams,SFO,RB,23.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.6
7470,Beno Bryant,SEA,RB,23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.6
7471,Rod Phillips,STL,RB,28.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.6
7472,Jonas Lewis,SFO,RB,24.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.6
7473,Raheem Mostert,2TM,RB,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.6
7474,Bob Brunet,WAS,RB,31.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.6
7475,Billy Lefear,CLE,RB,22.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.6
7476,Dan Herron,CIN,RB,23.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.5
7477,Fred DiRenzo,NYG,RB,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
7478,Kim Jones,NOR,RB,27.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.5
7479,A.J. Schable,ARI,RB,22.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
7480,Spencer Tillman,HOU,RB,24.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.5
7481,Rich Alexis,JAX,RB,25.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.5
7482,Tony Davis,TAM,RB,28.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.5
7483,Tim Lester,RAM,RB,26.0,14.0,4.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,7.0,1.0,0.0,0.5
7484,Vagas Ferguson,NWE,RB,25.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
7485,Nuu Faaola,NYJ,RB,22.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.5
7486,Armond Smith,CAR,RB,27.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.5
7487,Dennis Johnson,BUF,RB,23.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.5
7488,Anthony Anderson,ATL,RB,24.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.5
7489,Ray Strong,ATL,RB,25.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,,1.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,9.0,0.0,0.5
7490,Kim Jones,NOR,RB,27.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.5
7491,Reggie Rivers,DEN,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.5
7492,Bralon Addison,CHI,RB,23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,11.0,0.0,0.5
7493,Kory Sheets,MIA,RB,24.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
7494,Rocky Thompson,NYG,RB,26.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.5
7495,Pooh Bear Williams,BUF,RB,23.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.5
7496,Andy Bolton,DET,RB,24.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.5
7497,Xavier Omon,BUF,RB,23.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.5
7498,Dennis Johnson,BUF,RB,23.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.5
7499,Sherriden May,NYJ,RB,22.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.5
7500,Jerald Sowell,NYJ,RB,25.0,16.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.5
7501,Kermit Johnson,SFO,RB,23.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,0.0,0.0,0.5
7502,Lars Tate,CHI,RB,24.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.5
7503,Don Testerman,MIA,RB,28.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
7504,Gary Allen,2TM,RB,23.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
7505,John Cappelletti,SDG,RB,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
7506,Bobby Batton,NYJ,RB,23.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.4
7507,Keith Elias,NYG,RB,22.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.4
7508,Dave Atkins,SDG,RB,26.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.4
7509,Curvin Richards,DAL,RB,23.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.4
7510,Zak Keasey,SFO,RB,25.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.4
7511,Chester Willis,RAI,RB,26.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.4
7512,Jack Holmes,NOR,RB,25.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.4
7513,Jim Walsh,SEA,RB,24.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.4
7514,Alfred Morris,ARI,RB,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.4
7515,Andrew Pinnock,SDG,RB,25.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.4
7516,Bob Brunet,WAS,RB,27.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.4
7517,Ken Simonton,BUF,RB,24.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.4
7518,Terry Miller,SEA,RB,25.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.4
7519,Richard Huntley,DET,RB,30.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.4
7520,Chris Fuamatu-Ma'afala,PIT,RB,22.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.4
7521,Ike Forte,WAS,RB,24.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.4
7522,Perry Williams,GNB,RB,25.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.4
7523,Terdell Middleton,TAM,RB,28.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.4
7524,Eric Torkelson,GNB,RB,29.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.4
7525,Ted Farmer,STL,RB,25.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.4
7526,Eddie Lee Ivery,GNB,RB,22.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,0.0,0.0,0.3999999999999999
7527,Mike Sellers,WAS,RB,29.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.3999999999999999
7528,Glyn Milburn,CHI,RB,29.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,8.0,8.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,8.0,0.0,0.3999999999999999
7529,Eddie Lee Ivery,GNB,RB,22.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,0.0,0.0,0.3999999999999999
7530,Mike Hagen,SEA,RB,28.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.3
7531,Nehemiah Broughton,WAS,RB,23.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
7532,James Develin,NWE,RB,31.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.3
7533,Jim Culbreath,2TM,RB,28.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
7534,Kelly Cook,GNB,RB,25.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.3
7535,Larry Cowan,2TM,RB,22.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
7536,George Adams,NWE,RB,29.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.3
7537,Herb Mul-Key,WAS,RB,25.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
7538,Vince Kendrick,TAM,RB,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
7539,Ron Wolfley,PHO,RB,28.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.3
7540,Boobie Clark,HOU,RB,30.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
7541,Barty Smith,GNB,RB,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
7542,Paul White,STL,RB,23.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
7543,Chris Henry,TEN,RB,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
7544,Billy Taylor,RAI,RB,26.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.3
7545,Greg Allen,TAM,RB,23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
7546,Tommie Agee,KAN,RB,25.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
7547,Tony Baker,2TM,RB,22.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
